id,name,level,total,profile_url,sources
424049,RamboX,20,649,https://www.torn.com/profiles.php?XID=424049,Baldr's List 3 | Legacy List 8
295976,JBauer,20,650,https://www.torn.com/profiles.php?XID=295976,Baldr's List 3 | Legacy List 8
848845,smantas,20,676,https://www.torn.com/profiles.php?XID=848845,Baldr's List 3 | Legacy List 5
1003142,1Wonder,20,696,https://www.torn.com/profiles.php?XID=1003142,Baldr's List 3 | Legacy List 3
1391875,mgkanzaw,20,730,https://www.torn.com/profiles.php?XID=1391875,Legacy List 2
708894,anarchyking420,20,787,https://www.torn.com/profiles.php?XID=708894,Legacy List 5
257120,Michelle_Gurl,20,787,https://www.torn.com/profiles.php?XID=257120,Baldr's List 3 | Legacy List 4
279869,LordDragon,20,816,https://www.torn.com/profiles.php?XID=279869,Baldr's List 3 | Legacy List 7
1011214,warfarescare,20,816,https://www.torn.com/profiles.php?XID=1011214,Baldr's List 3 | Legacy List 10
844625,kcmajor36,20,845,https://www.torn.com/profiles.php?XID=844625,Legacy List 2
524329,shanuj,20,845,https://www.torn.com/profiles.php?XID=524329,Legacy List 1
865088,jesse_c,20,850,https://www.torn.com/profiles.php?XID=865088,Baldr's List 3 | Legacy List 9
1368813,Dustymemories,20,905,https://www.torn.com/profiles.php?XID=1368813,Legacy List 7
1545343,hahapoint,20,905,https://www.torn.com/profiles.php?XID=1545343,Legacy List 13
759615,jetybisto,20,905,https://www.torn.com/profiles.php?XID=759615,Legacy List 10
782638,balbaro,20,912,https://www.torn.com/profiles.php?XID=782638,Baldr's List 3 | Legacy List 11
774785,Firestar952,20,936,https://www.torn.com/profiles.php?XID=774785,Baldr's List 3 | Legacy List 9
512111,lordjamman,20,936,https://www.torn.com/profiles.php?XID=512111,Baldr's List 3 | Legacy List 8
734208,Mossy,20,936,https://www.torn.com/profiles.php?XID=734208,Baldr's List 3 | Legacy List 7
1187713,coolcode11,20,1.0k,https://www.torn.com/profiles.php?XID=1187713,Legacy List 4
670286,AItair,20,"1,076",https://www.torn.com/profiles.php?XID=670286,Baldr's Extra List 3
1186908,jacoby308,20,1.1k,https://www.torn.com/profiles.php?XID=1186908,Legacy List 6
770646,asdfsf111,20,1.6k,https://www.torn.com/profiles.php?XID=770646,Legacy List 8
511090,muerto13,20,1.8k,https://www.torn.com/profiles.php?XID=511090,Legacy List 11
1026078,Lyss,20,1.9k,https://www.torn.com/profiles.php?XID=1026078,Legacy List 10
1513968,dochudson,20,2.1k,https://www.torn.com/profiles.php?XID=1513968,Legacy List 6
1616810,serthian,20,2.3k,https://www.torn.com/profiles.php?XID=1616810,Legacy List 12
877991,Bossman88,20,3.3k,https://www.torn.com/profiles.php?XID=877991,Legacy List 1
1302260,fahimuddin,20,4.3k,https://www.torn.com/profiles.php?XID=1302260,Legacy List 8
28,FireFighter194,20,5000,https://www.torn.com/profiles.php?XID=28,Torn Forum Leveling Targets - Targets 1000-10000 estimated stats
1495297,RetriNemesis,20,8110,https://www.torn.com/profiles.php?XID=1495297,Torn Forum Leveling Targets - Targets 1000-10000 estimated stats
2003142,ladyhunter,20,8510,https://www.torn.com/profiles.php?XID=2003142,Torn Forum Leveling Targets - Targets 1000-10000 estimated stats
229978,Infamous-Pwner,20,9000,https://www.torn.com/profiles.php?XID=229978,Torn Forum Leveling Targets - Targets 1000-10000 estimated stats
27275,toonarmy253,20,11000,https://www.torn.com/profiles.php?XID=27275,Torn Forum Leveling Targets - Targets 10k-100k estimated stats
433109,Banana_Lady,20,20500,https://www.torn.com/profiles.php?XID=433109,Torn Forum Leveling Targets - Targets 10k-100k estimated stats
1981537,Tideas,20,22600,https://www.torn.com/profiles.php?XID=1981537,Torn Forum Leveling Targets - Targets 10k-100k estimated stats
227854,TFTR-Kelly-,20,23300,https://www.torn.com/profiles.php?XID=227854,Torn Forum Leveling Targets - Targets 10k-100k estimated stats
474544,sharpfang,20,25700,https://www.torn.com/profiles.php?XID=474544,Torn Forum Leveling Targets - Targets 10k-100k estimated stats
611381,Ace9233,20,29.2k,https://www.torn.com/profiles.php?XID=611381,Legacy List 4
856900,Viprus,20,31000,https://www.torn.com/profiles.php?XID=856900,Torn Forum Leveling Targets - Targets 10k-100k estimated stats
2275007,IronManX329,20,51000,https://www.torn.com/profiles.php?XID=2275007,Torn Forum Leveling Targets - Targets 10k-100k estimated stats
2416488,LittleKiddo,20,61000,https://www.torn.com/profiles.php?XID=2416488,Torn Forum Leveling Targets - Targets 10k-100k estimated stats
579202,codeofdeath,20,Unknown,https://www.torn.com/profiles.php?XID=579202,Legacy List 3
1419655,Mitchy3910,20,Unknown,https://www.torn.com/profiles.php?XID=1419655,Legacy List 6
1767292,XpecoMan,20,Unknown,https://www.torn.com/profiles.php?XID=1767292,Legacy List 1
901426,aaronyuan,19,59,https://www.torn.com/profiles.php?XID=901426,Baldr's List 3 | Slinky Leveling Targets | Legacy List 8
487342,azizul,19,59,https://www.torn.com/profiles.php?XID=487342,Slinky Leveling Targets
575872,blackpower12,19,59,https://www.torn.com/profiles.php?XID=575872,Slinky Leveling Targets
1439547,jt2946,19,59,https://www.torn.com/profiles.php?XID=1439547,Slinky Leveling Targets
1423394,gogo234,19,67,https://www.torn.com/profiles.php?XID=1423394,Baldr's List 3 | Slinky Leveling Targets | Legacy List 1
1475516,Linners,19,67,https://www.torn.com/profiles.php?XID=1475516,Slinky Leveling Targets
2038807,Mrs-Smiley,19,75,https://www.torn.com/profiles.php?XID=2038807,Slinky Leveling Targets
1075217,dmora,19,82,https://www.torn.com/profiles.php?XID=1075217,Baldr's List 3 | Slinky Leveling Targets | Legacy List 8
524669,najun18,19,84,https://www.torn.com/profiles.php?XID=524669,Slinky Leveling Targets
1602560,pug_angel,19,84,https://www.torn.com/profiles.php?XID=1602560,Slinky Leveling Targets
928958,Ophianne,19,94,https://www.torn.com/profiles.php?XID=928958,Slinky Leveling Targets | Legacy List 3
1301482,rabbit132,19,94,https://www.torn.com/profiles.php?XID=1301482,Slinky Leveling Targets | Legacy List 5
1503929,Migos_Avo,19,126,https://www.torn.com/profiles.php?XID=1503929,Legacy List 13
870109,dick646,19,138,https://www.torn.com/profiles.php?XID=870109,Baldr's List 3 | Legacy List 5
847697,yurin8,19,150,https://www.torn.com/profiles.php?XID=847697,Legacy List 13
296249,forgotten_mists,19,176,https://www.torn.com/profiles.php?XID=296249,Baldr's List 3 | Legacy List 10
1496364,hznaing,19,176,https://www.torn.com/profiles.php?XID=1496364,Legacy List 6
1292835,blueyesd2,19,190,https://www.torn.com/profiles.php?XID=1292835,Legacy List 11
1183664,dillin1333,19,190,https://www.torn.com/profiles.php?XID=1183664,Baldr's List 3 | Legacy List 6
625140,haflife678,19,190,https://www.torn.com/profiles.php?XID=625140,Legacy List 3
1378993,lissa,19,204,https://www.torn.com/profiles.php?XID=1378993,Legacy List 11
1028504,winfast,19,204,https://www.torn.com/profiles.php?XID=1028504,Legacy List 11
1419601,BiGBusH,19,219,https://www.torn.com/profiles.php?XID=1419601,Legacy List 10
430140,dannieex,19,219,https://www.torn.com/profiles.php?XID=430140,Baldr's List 3 | Legacy List 1
789256,Frozenmalice,19,219,https://www.torn.com/profiles.php?XID=789256,Baldr's List 3 | Legacy List 12
897513,johnnyboy360,19,219,https://www.torn.com/profiles.php?XID=897513,Legacy List 9
991303,LEE4EVA,19,219,https://www.torn.com/profiles.php?XID=991303,Legacy List 10
1456488,1456488,19,234,https://www.torn.com/profiles.php?XID=1456488,Legacy List 7
1314993,samjai88,19,234,https://www.torn.com/profiles.php?XID=1314993,Legacy List 7
1579922,woppers,19,234,https://www.torn.com/profiles.php?XID=1579922,Legacy List 12
935251,Febreeze,19,250,https://www.torn.com/profiles.php?XID=935251,Baldr's List 3 | Legacy List 9
1177121,propaganda,19,250,https://www.torn.com/profiles.php?XID=1177121,Legacy List 4
1169008,Foxy-Roxy04,19,253,https://www.torn.com/profiles.php?XID=1169008,Baldr's List 3 | Legacy List 11
367428,cooterjessie,19,296,https://www.torn.com/profiles.php?XID=367428,Baldr's List 3 | Legacy List 13
1008675,hiromishi,19,301,https://www.torn.com/profiles.php?XID=1008675,Legacy List 5
1587912,gillani,19,319,https://www.torn.com/profiles.php?XID=1587912,Legacy List 13
1417690,ninjak,19,337,https://www.torn.com/profiles.php?XID=1417690,Legacy List 2
555271,DarthZannah,19,351,https://www.torn.com/profiles.php?XID=555271,Baldr's List 3 | Legacy List 2
1100197,skullmaster,19,356,https://www.torn.com/profiles.php?XID=1100197,Legacy List 9
750371,djyoda,19,412,https://www.torn.com/profiles.php?XID=750371,Baldr's List 3 | Legacy List 7
463693,van-helsing,19,437,https://www.torn.com/profiles.php?XID=463693,Legacy List 10
1016527,1016527,19,504,https://www.torn.com/profiles.php?XID=1016527,Legacy List 6
1182327,SexyPorn3214,19,504,https://www.torn.com/profiles.php?XID=1182327,Legacy List 8
1319741,Demonic_Boss,19,574,https://www.torn.com/profiles.php?XID=1319741,Legacy List 4
1380052,-007,19,599,https://www.torn.com/profiles.php?XID=1380052,Baldr's List 3 | Legacy List 4
1484815,zamzam,19,650,https://www.torn.com/profiles.php?XID=1484815,Legacy List 1
477364,beggerboy,19,729,https://www.torn.com/profiles.php?XID=477364,Baldr's List 3 | Legacy List 9
1192940,davey1,19,758,https://www.torn.com/profiles.php?XID=1192940,Legacy List 3
927486,Rell,19,787,https://www.torn.com/profiles.php?XID=927486,Legacy List 6
1442848,casper619,19,936,https://www.torn.com/profiles.php?XID=1442848,Baldr's List 3 | Legacy List 12
1444827,Hasnain10,19,1.0k,https://www.torn.com/profiles.php?XID=1444827,Legacy List 4
1126022,Hafizin,19,1.1k,https://www.torn.com/profiles.php?XID=1126022,Legacy List 2
1411346,Jane_x,19,1.1k,https://www.torn.com/profiles.php?XID=1411346,Legacy List 7
1310228,zzulzz,19,1.1k,https://www.torn.com/profiles.php?XID=1310228,Legacy List 2
544507,-TaXIon-,19,1.3k,https://www.torn.com/profiles.php?XID=544507,Legacy List 5
892496,jf99,19,1.4k,https://www.torn.com/profiles.php?XID=892496,Legacy List 8
1585548,mkds,19,1.8k,https://www.torn.com/profiles.php?XID=1585548,Legacy List 1
785916,-harvey-,19,2000,https://www.torn.com/profiles.php?XID=785916,Torn Forum Leveling Targets - Targets 1000-10000 estimated stats
1276959,Mechwing,19,2.2k,https://www.torn.com/profiles.php?XID=1276959,Legacy List 12
590306,Immense,19,7040,https://www.torn.com/profiles.php?XID=590306,Torn Forum Leveling Targets - Targets 1000-10000 estimated stats
201365,Massano,19,17500,https://www.torn.com/profiles.php?XID=201365,Torn Forum Leveling Targets - Targets 10k-100k estimated stats
15262,-JessicA,19,23800,https://www.torn.com/profiles.php?XID=15262,Torn Forum Leveling Targets - Targets 10k-100k estimated stats
947563,MarIboro,19,36000,https://www.torn.com/profiles.php?XID=947563,Torn Forum Leveling Targets - Targets 10k-100k estimated stats
610742,alison_angel,18,59,https://www.torn.com/profiles.php?XID=610742,Slinky Leveling Targets
1302033,georgebighead,18,59,https://www.torn.com/profiles.php?XID=1302033,Slinky Leveling Targets
1324504,ClayDude,18,67,https://www.torn.com/profiles.php?XID=1324504,Slinky Leveling Targets | Legacy List 13
1432102,vuyo,18,75,https://www.torn.com/profiles.php?XID=1432102,Slinky Leveling Targets | Legacy List 3
1366126,Boo12,18,84,https://www.torn.com/profiles.php?XID=1366126,Slinky Leveling Targets | Legacy List 10
894991,daniel0434,18,84,https://www.torn.com/profiles.php?XID=894991,Slinky Leveling Targets | Legacy List 4
1330125,ghostbusterz13,18,84,https://www.torn.com/profiles.php?XID=1330125,Slinky Leveling Targets | Legacy List 10
1453389,kaison13,18,84,https://www.torn.com/profiles.php?XID=1453389,Slinky Leveling Targets | Legacy List 12
1364960,superspooky12,18,84,https://www.torn.com/profiles.php?XID=1364960,Slinky Leveling Targets | Legacy List 8
1361202,vampire1996,18,84,https://www.torn.com/profiles.php?XID=1361202,Slinky Leveling Targets | Legacy List 1
668482,firelordflame,18,94,https://www.torn.com/profiles.php?XID=668482,Slinky Leveling Targets
1396936,kirstie76,18,94,https://www.torn.com/profiles.php?XID=1396936,Slinky Leveling Targets | Legacy List 2
1395728,kyro56,18,94,https://www.torn.com/profiles.php?XID=1395728,Slinky Leveling Targets | Legacy List 3
1372526,chck152,18,138,https://www.torn.com/profiles.php?XID=1372526,Legacy List 12
1318542,indicator34,18,138,https://www.torn.com/profiles.php?XID=1318542,Legacy List 11
1143714,Adri99,18,150,https://www.torn.com/profiles.php?XID=1143714,Legacy List 8
1714608,lun471k,18,150,https://www.torn.com/profiles.php?XID=1714608,Torn Forum Leveling Targets - Targets under 1000 estimated stats
1210466,rambo85,18,163,https://www.torn.com/profiles.php?XID=1210466,Legacy List 13
959900,captain_toshiro,18,176,https://www.torn.com/profiles.php?XID=959900,Legacy List 11
1359643,DA_J,18,176,https://www.torn.com/profiles.php?XID=1359643,Legacy List 3
1180502,Keplex,18,190,https://www.torn.com/profiles.php?XID=1180502,Legacy List 1
1653000,MikeIser,18,204,https://www.torn.com/profiles.php?XID=1653000,Legacy List 7
915359,4srd4,18,234,https://www.torn.com/profiles.php?XID=915359,Legacy List 7
1263433,Kamran12345,18,250,https://www.torn.com/profiles.php?XID=1263433,Legacy List 13
891128,spooner911,18,266,https://www.torn.com/profiles.php?XID=891128,Legacy List 6
1378016,1378016,18,283,https://www.torn.com/profiles.php?XID=1378016,Legacy List 6
1407137,Stalehell,18,283,https://www.torn.com/profiles.php?XID=1407137,Legacy List 7
1002887,lamborghini1,18,301,https://www.torn.com/profiles.php?XID=1002887,Legacy List 4
1522670,fahy,18,337,https://www.torn.com/profiles.php?XID=1522670,Legacy List 9
941021,TrickyRicky22,18,356,https://www.torn.com/profiles.php?XID=941021,Legacy List 12
1278240,oR3CKLESSo,18,396,https://www.torn.com/profiles.php?XID=1278240,Legacy List 10
622374,dark_zodiac7,18,416,https://www.torn.com/profiles.php?XID=622374,Legacy List 5
1005018,REBELNO1,18,416,https://www.torn.com/profiles.php?XID=1005018,Legacy List 2
931844,REBELPRIDE,18,437,https://www.torn.com/profiles.php?XID=931844,Legacy List 3
577266,Razgriz23,18,481,https://www.torn.com/profiles.php?XID=577266,Legacy List 1
1323153,batod,18,574,https://www.torn.com/profiles.php?XID=1323153,Legacy List 9
1838978,raavynshroud,18,599,https://www.torn.com/profiles.php?XID=1838978,Legacy List 12
692386,tomm1001,18,650,https://www.torn.com/profiles.php?XID=692386,Legacy List 11
1160497,tuanarif,18,703,https://www.torn.com/profiles.php?XID=1160497,Legacy List 13
842230,collector,18,845,https://www.torn.com/profiles.php?XID=842230,Legacy List 1
1029850,porn_lover_1,18,936,https://www.torn.com/profiles.php?XID=1029850,Legacy List 11
920457,Slicker,18,968,https://www.torn.com/profiles.php?XID=920457,Legacy List 5
1615564,littlewillow93,18,1.0k,https://www.torn.com/profiles.php?XID=1615564,Legacy List 5
707693,cornick96,18,1.3k,https://www.torn.com/profiles.php?XID=707693,Legacy List 2
1418250,vnesh,18,1.3k,https://www.torn.com/profiles.php?XID=1418250,Legacy List 2
1344597,maran10,18,1.5k,https://www.torn.com/profiles.php?XID=1344597,Legacy List 6
1127462,mizukava,18,1.7k,https://www.torn.com/profiles.php?XID=1127462,Legacy List 8
959589,Dejanone,18,1.9k,https://www.torn.com/profiles.php?XID=959589,Legacy List 7
1518359,ThePrinnyMaster,18,1.9k,https://www.torn.com/profiles.php?XID=1518359,Legacy List 9
782754,tigre195,18,2.1k,https://www.torn.com/profiles.php?XID=782754,Legacy List 10
1297161,ajc79813,18,2250,https://www.torn.com/profiles.php?XID=1297161,Torn Forum Leveling Targets - Targets 1000-10000 estimated stats
2122540,NMPhotoGuy,18,5010,https://www.torn.com/profiles.php?XID=2122540,Torn Forum Leveling Targets - Targets 1000-10000 estimated stats
143556,gigatare,18,6830,https://www.torn.com/profiles.php?XID=143556,Torn Forum Leveling Targets - Targets 1000-10000 estimated stats
619415,Faramir,18,7200,https://www.torn.com/profiles.php?XID=619415,Torn Forum Leveling Targets - Targets 1000-10000 estimated stats
265855,MegaLolz,18,7670,https://www.torn.com/profiles.php?XID=265855,Torn Forum Leveling Targets - Targets 1000-10000 estimated stats
1148255,DestinyFreedom,18,8950,https://www.torn.com/profiles.php?XID=1148255,Torn Forum Leveling Targets - Targets 1000-10000 estimated stats
2163693,Li4m79,18,10330,https://www.torn.com/profiles.php?XID=2163693,Torn Forum Leveling Targets - Targets 10k-100k estimated stats
23072,Nihil,18,11300,https://www.torn.com/profiles.php?XID=23072,Torn Forum Leveling Targets - Targets 10k-100k estimated stats
24817,Ryoko,18,11700,https://www.torn.com/profiles.php?XID=24817,Torn Forum Leveling Targets - Targets 10k-100k estimated stats
1555891,legendarykillrH,18,12300,https://www.torn.com/profiles.php?XID=1555891,Torn Forum Leveling Targets - Targets 10k-100k estimated stats
2473534,Baby_Yoda,18,18300,https://www.torn.com/profiles.php?XID=2473534,Torn Forum Leveling Targets - Targets 10k-100k estimated stats
1807242,ulithian,18,20000,https://www.torn.com/profiles.php?XID=1807242,Torn Forum Leveling Targets - Targets 10k-100k estimated stats
1794475,Pilagrim1,18,22300,https://www.torn.com/profiles.php?XID=1794475,Torn Forum Leveling Targets - Targets 10k-100k estimated stats
1502708,__ika__,18,26000,https://www.torn.com/profiles.php?XID=1502708,Torn Forum Leveling Targets - Targets 10k-100k estimated stats
860699,noelx,18,40.4k,https://www.torn.com/profiles.php?XID=860699,Legacy List 9
1450441,Devil-kid364,18,61.2k,https://www.torn.com/profiles.php?XID=1450441,Legacy List 8
1507158,David_O_Hara,18,185.2k,https://www.torn.com/profiles.php?XID=1507158,Legacy List 6
986909,saltypuma,18,Unknown,https://www.torn.com/profiles.php?XID=986909,Legacy List 4
1606267,jakej96,17,51,https://www.torn.com/profiles.php?XID=1606267,Slinky Leveling Targets
2405369,ClosetRealtor,17,59,https://www.torn.com/profiles.php?XID=2405369,Slinky Leveling Targets
1835803,freaksh0w,17,67,https://www.torn.com/profiles.php?XID=1835803,Slinky Leveling Targets
554071,angelic_layer,17,84,https://www.torn.com/profiles.php?XID=554071,Slinky Leveling Targets | Legacy List 2
1191400,suicide97,17,84,https://www.torn.com/profiles.php?XID=1191400,Legacy List 12
1351922,whorree_mail_me,17,84,https://www.torn.com/profiles.php?XID=1351922,Slinky Leveling Targets | Legacy List 3
1936021,3nergyFull,17,94,https://www.torn.com/profiles.php?XID=1936021,Slinky Leveling Targets
2359540,Airforcegabbone,17,94,https://www.torn.com/profiles.php?XID=2359540,Slinky Leveling Targets
1480938,rjrules1231,17,104,https://www.torn.com/profiles.php?XID=1480938,Slinky Leveling Targets | Legacy List 5
430622,Braskius,17,113,https://www.torn.com/profiles.php?XID=430622,Baldr's List 3 | Legacy List 8
1388057,bloodbones2,17,126,https://www.torn.com/profiles.php?XID=1388057,Slinky Leveling Targets | Legacy List 6
1076252,1076252,17,150,https://www.torn.com/profiles.php?XID=1076252,Legacy List 12
929846,breshizzle,17,150,https://www.torn.com/profiles.php?XID=929846,Legacy List 9
1412894,IamBattersby97,17,150,https://www.torn.com/profiles.php?XID=1412894,Legacy List 10
1300654,Liamsta,17,150,https://www.torn.com/profiles.php?XID=1300654,Legacy List 5
1414611,tramel,17,163,https://www.torn.com/profiles.php?XID=1414611,Legacy List 1
1457012,liljjwild,17,176,https://www.torn.com/profiles.php?XID=1457012,Legacy List 6
1294027,playername2,17,176,https://www.torn.com/profiles.php?XID=1294027,Legacy List 1
886000,kandak,17,190,https://www.torn.com/profiles.php?XID=886000,Legacy List 13
977056,fraselharr,17,204,https://www.torn.com/profiles.php?XID=977056,Legacy List 6
1617171,Iain92,17,219,https://www.torn.com/profiles.php?XID=1617171,Legacy List 9
1394290,fathead,17,234,https://www.torn.com/profiles.php?XID=1394290,Baldr's List 3 | Legacy List 5
1430463,Ddogd,17,250,https://www.torn.com/profiles.php?XID=1430463,Legacy List 1
1490373,mukund,17,250,https://www.torn.com/profiles.php?XID=1490373,Legacy List 10
1413606,HiMan,17,283,https://www.torn.com/profiles.php?XID=1413606,Legacy List 8
903170,icywicy,17,283,https://www.torn.com/profiles.php?XID=903170,Legacy List 11
1636662,sara4callum10,17,283,https://www.torn.com/profiles.php?XID=1636662,Legacy List 7
1621641,Smokey101,17,283,https://www.torn.com/profiles.php?XID=1621641,Legacy List 9
1642185,vivian0300,17,283,https://www.torn.com/profiles.php?XID=1642185,Legacy List 2
1344989,aylissapoe123,17,319,https://www.torn.com/profiles.php?XID=1344989,Legacy List 4
894920,Death-God,17,319,https://www.torn.com/profiles.php?XID=894920,Legacy List 2
1394118,Rida103,17,319,https://www.torn.com/profiles.php?XID=1394118,Legacy List 3
1640818,Ansar007,17,337,https://www.torn.com/profiles.php?XID=1640818,Legacy List 3
691758,Ridrix,17,356,https://www.torn.com/profiles.php?XID=691758,Legacy List 4
1391700,cris12019,17,376,https://www.torn.com/profiles.php?XID=1391700,Legacy List 12
1520602,xXshabzyXx,17,376,https://www.torn.com/profiles.php?XID=1520602,Legacy List 4
1009968,LawAbiding,17,396,https://www.torn.com/profiles.php?XID=1009968,Legacy List 4
908826,rosa115,17,416,https://www.torn.com/profiles.php?XID=908826,Legacy List 6
910129,supriani,17,416,https://www.torn.com/profiles.php?XID=910129,Torn Forum Leveling Targets - Targets under 1000 estimated stats | Legacy List 13
1364177,pancakes,17,437,https://www.torn.com/profiles.php?XID=1364177,Legacy List 13
1439606,JORROCKS,17,481,https://www.torn.com/profiles.php?XID=1439606,Legacy List 12
1164883,mckoyy,17,481,https://www.torn.com/profiles.php?XID=1164883,Legacy List 8
1614478,Lockdog,17,504,https://www.torn.com/profiles.php?XID=1614478,Legacy List 7
1317384,stidn,17,574,https://www.torn.com/profiles.php?XID=1317384,Legacy List 11
1953658,chick-mail,17,599,https://www.torn.com/profiles.php?XID=1953658,Legacy List 10
1306675,Zohe,17,599,https://www.torn.com/profiles.php?XID=1306675,Legacy List 5
1637848,DaaPoolee,17,676,https://www.torn.com/profiles.php?XID=1637848,Legacy List 13
1359942,SgtRobertBenson,17,676,https://www.torn.com/profiles.php?XID=1359942,Legacy List 8
1299109,takeuchi,17,680,https://www.torn.com/profiles.php?XID=1299109,Torn Forum Leveling Targets - Targets under 1000 estimated stats
1537904,laulord1999,17,703,https://www.torn.com/profiles.php?XID=1537904,Legacy List 3
1274880,dxtriston,17,730,https://www.torn.com/profiles.php?XID=1274880,Legacy List 4
953916,bgkane,17,758,https://www.torn.com/profiles.php?XID=953916,Legacy List 5
1618299,octopolis,17,758,https://www.torn.com/profiles.php?XID=1618299,Legacy List 12
1180739,abdat,17,875,https://www.torn.com/profiles.php?XID=1180739,Legacy List 13
1650510,harsh4sh,17,936,https://www.torn.com/profiles.php?XID=1650510,Legacy List 7
1562767,dragonboy1818,17,1.0k,https://www.torn.com/profiles.php?XID=1562767,Legacy List 3
1761784,bluezytrax,17,1.1k,https://www.torn.com/profiles.php?XID=1761784,Legacy List 7
1536219,Namgyal_154,17,1.1k,https://www.torn.com/profiles.php?XID=1536219,Legacy List 11
1366498,adeolu,17,1.2k,https://www.torn.com/profiles.php?XID=1366498,Legacy List 1
1382773,cory3436,17,1.2k,https://www.torn.com/profiles.php?XID=1382773,Legacy List 11
586398,kwanner789,17,1.2k,https://www.torn.com/profiles.php?XID=586398,Legacy List 2
1107790,minime09,17,1.3k,https://www.torn.com/profiles.php?XID=1107790,Legacy List 9
1633017,Khevlar,17,1.5k,https://www.torn.com/profiles.php?XID=1633017,Legacy List 1
1471974,rebel6666,17,1.5k,https://www.torn.com/profiles.php?XID=1471974,Legacy List 2
64438,ChrisMadeMeDoIt,17,1930,https://www.torn.com/profiles.php?XID=64438,Torn Forum Leveling Targets - Targets 1000-10000 estimated stats
1574342,SpaceFace,17,2.0k,https://www.torn.com/profiles.php?XID=1574342,Legacy List 10
444441,Anaksunamun,17,5020,https://www.torn.com/profiles.php?XID=444441,Torn Forum Leveling Targets - Targets 1000-10000 estimated stats
2161354,ToddHoward,17,5310,https://www.torn.com/profiles.php?XID=2161354,Torn Forum Leveling Targets - Targets 1000-10000 estimated stats
242359,Mischa,17,6520,https://www.torn.com/profiles.php?XID=242359,Torn Forum Leveling Targets - Targets 1000-10000 estimated stats
1324020,Mitsai,17,7990,https://www.torn.com/profiles.php?XID=1324020,Torn Forum Leveling Targets - Targets 1000-10000 estimated stats
1871017,KevinDontWave,17,12600,https://www.torn.com/profiles.php?XID=1871017,Torn Forum Leveling Targets - Targets 10k-100k estimated stats
2585901,Dr_Banana,17,12900,https://www.torn.com/profiles.php?XID=2585901,Torn Forum Leveling Targets - Targets 10k-100k estimated stats
2108205,Falkek,17,18700,https://www.torn.com/profiles.php?XID=2108205,Torn Forum Leveling Targets - Targets 10k-100k estimated stats
1681095,__lolipop_,17,20000,https://www.torn.com/profiles.php?XID=1681095,Torn Forum Leveling Targets - Targets 10k-100k estimated stats
2273237,UnguardedAce,17,26600,https://www.torn.com/profiles.php?XID=2273237,Torn Forum Leveling Targets - Targets 10k-100k estimated stats
1322842,brav_92popo,16,44,https://www.torn.com/profiles.php?XID=1322842,Slinky Leveling Targets | Legacy List 2
1250264,mariconarana,16,44,https://www.torn.com/profiles.php?XID=1250264,Legacy List 8
585936,BETCH,16,59,https://www.torn.com/profiles.php?XID=585936,Slinky Leveling Targets
929210,glamorous301,16,59,https://www.torn.com/profiles.php?XID=929210,Slinky Leveling Targets | Legacy List 6
1025634,HayThi,16,59,https://www.torn.com/profiles.php?XID=1025634,Slinky Leveling Targets
1299741,pops11,16,59,https://www.torn.com/profiles.php?XID=1299741,Slinky Leveling Targets | Legacy List 10
1354193,Syd_2345,16,59,https://www.torn.com/profiles.php?XID=1354193,Legacy List 4
1159391,1159391,16,67,https://www.torn.com/profiles.php?XID=1159391,Slinky Leveling Targets | Legacy List 4
1866895,__Something__,16,67,https://www.torn.com/profiles.php?XID=1866895,Slinky Leveling Targets
2048776,goddy1601,16,75,https://www.torn.com/profiles.php?XID=2048776,Slinky Leveling Targets
1547645,MUSLIMZ123,16,75,https://www.torn.com/profiles.php?XID=1547645,Slinky Leveling Targets | Legacy List 3
1864367,pumpkin316,16,75,https://www.torn.com/profiles.php?XID=1864367,Slinky Leveling Targets
1178848,Cuti12,16,84,https://www.torn.com/profiles.php?XID=1178848,Legacy List 7
1024614,Daishaun,16,84,https://www.torn.com/profiles.php?XID=1024614,Slinky Leveling Targets | Legacy List 9
1280992,Johna,16,84,https://www.torn.com/profiles.php?XID=1280992,Slinky Leveling Targets | Legacy List 13
1860748,Roragon,16,84,https://www.torn.com/profiles.php?XID=1860748,Slinky Leveling Targets
2046077,YOLER,16,84,https://www.torn.com/profiles.php?XID=2046077,Slinky Leveling Targets
857317,Zak67,16,84,https://www.torn.com/profiles.php?XID=857317,Legacy List 10
1679616,cb2me,16,94,https://www.torn.com/profiles.php?XID=1679616,Slinky Leveling Targets
593443,Elson07,16,94,https://www.torn.com/profiles.php?XID=593443,Slinky Leveling Targets
1647409,fabregas56,16,94,https://www.torn.com/profiles.php?XID=1647409,Slinky Leveling Targets
1594057,kerrA,16,94,https://www.torn.com/profiles.php?XID=1594057,Slinky Leveling Targets | Legacy List 2
1416469,MrApeGrape,16,94,https://www.torn.com/profiles.php?XID=1416469,Legacy List 1
1843812,rhondas1,16,94,https://www.torn.com/profiles.php?XID=1843812,Slinky Leveling Targets
1422350,adeyemi,16,104,https://www.torn.com/profiles.php?XID=1422350,Legacy List 6
997057,jack_le,16,104,https://www.torn.com/profiles.php?XID=997057,Legacy List 11
1384023,alex27,16,115,https://www.torn.com/profiles.php?XID=1384023,Legacy List 8
1702071,rafihaha,16,126,https://www.torn.com/profiles.php?XID=1702071,Legacy List 11
